TransactionID,SaleDate,Region,ProductID,Quantity,Revenue,CustomerID
TXN-006207,2023-11-24,WEST,PROD-119,5,1795.66,CUST-1616
TXN-006231,2023-11-24,WEST,PROD-111,3,151.58,CUST-2819
TXN-006261,2023-11-24,WEST,PROD-111,4,198.02,CUST-2924
TXN-007647,2023-11-24,CENTRAL,PROD-104,2,1882.97,CUST-2172
TXN-007652,2023-11-24,CENTRAL,PROD-118,5,103.48,CUST-2808
TXN-007697,2023-11-24,CENTRAL,PROD-113,1,32.43,CUST-1346
TXN-007758,2023-11-24,CENTRAL,PROD-113,4,128.89,CUST-1211
TXN-007782,2023-11-24,CENTRAL,PROD-113,1,32.01,CUST-1656
TXN-007799,2023-11-24,CENTRAL,PROD-107,3,934.74,CUST-2744
TXN-007863,2023-11-24,CENTRAL,PROD-101,4,11236.75,CUST-2100
TXN-007918,2023-11-24,CENTRAL,PROD-118,2,38.38,CUST-1117
TXN-007931,2023-11-24,CENTRAL,PROD-108,3,222.61,CUST-2455
TXN-000493,2023-11-25,NORTH,PROD-105,3,1771.38,CUST-2957
TXN-000502,2023-11-25,NORTH,PROD-110,3,143.53,CUST-1122
TXN-000547,2023-11-25,NORTH,PROD-102,2,240.17,CUST-1593
TXN-000603,2023-11-25,NORTH,PROD-111,1,51.33,CUST-2605
TXN-000642,2023-11-25,NORTH,PROD-119,5,1627.71,CUST-1051
TXN-000711,2023-11-25,NORTH,PROD-104,5,4706.96,CUST-1720
TXN-000721,2023-11-25,NORTH,PROD-116,1,49.67,CUST-1139
TXN-000764,2023-11-25,NORTH,PROD-107,4,1153.96,CUST-1543
TXN-000772,2023-11-25,NORTH,PROD-108,2,131.53,CUST-1821
TXN-000851,2023-11-25,NORTH,PROD-104,3,2898.4,CUST-2803
TXN-000884,2023-11-25,NORTH,PROD-108,1,74.27,CUST-2644
TXN-000942,2023-11-25,NORTH,PROD-112,5,452.84,CUST-2402
TXN-002319,2023-11-25,SOUTH,PROD-117,2,373.97,CUST-1752
TXN-002323,2023-11-25,SOUTH,PROD-104,3,2591.53,CUST-1602
TXN-002349,2023-11-25,SOUTH,PROD-104,3,2966.87,CUST-1507
TXN-002474,2023-11-25,SOUTH,PROD-111,4,211.37,CUST-1695
TXN-002482,2023-11-25,SOUTH,PROD-115,3,493.72,CUST-1525
TXN-002483,2023-11-25,SOUTH,PROD-115,2,326.37,CUST-2991
TXN-002501,2023-11-25,SOUTH,PROD-114,3,42.74,CUST-1361
TXN-002550,2023-11-25,SOUTH,PROD-113,3,92.84,CUST-1564
TXN-002571,2023-11-25,SOUTH,PROD-119,3,979.76,CUST-1422
TXN-002608,2023-11-25,SOUTH,PROD-110,1,48.52,CUST-2712
TXN-002613,2023-11-25,SOUTH,PROD-110,4,206.17,CUST-2737
TXN-002678,2023-11-25,SOUTH,PROD-114,1,15.76,CUST-2260
TXN-002742,2023-11-25,SOUTH,PROD-102,2,225.78,CUST-2673
TXN-002751,2023-11-25,SOUTH,PROD-107,5,1532.39,CUST-1777
TXN-002753,2023-11-25,SOUTH,PROD-113,2,59.14,CUST-1875
TXN-002772,2023-11-25,SOUTH,PROD-115,1,135.63,CUST-2713
TXN-002817,2023-11-25,SOUTH,PROD-112,2,198.21,CUST-2533
TXN-004464,2023-11-25,EAST,PROD-116,1,57.99,CUST-1260
TXN-004478,2023-11-25,EAST,PROD-116,3,156.6,CUST-2903
TXN-004493,2023-11-25,EAST,PROD-111,2,93.83,CUST-2038
TXN-004501,2023-11-25,EAST,PROD-115,4,655.68,CUST-1980
TXN-004507,2023-11-25,EAST,PROD-118,1,18.42,CUST-2206
TXN-004526,2023-11-25,EAST,PROD-116,5,287.79,CUST-1174
TXN-004571,2023-11-25,EAST,PROD-118,2,37.54,CUST-1634
TXN-004620,2023-11-25,EAST,PROD-112,1,99.62,CUST-1121
TXN-004637,2023-11-25,EAST,PROD-103,1,475.77,CUST-1093
TXN-005949,2023-11-25,WEST,PROD-117,5,928.22,CUST-2977
TXN-005958,2023-11-25,WEST,PROD-113,2,64.58,CUST-2110
TXN-005990,2023-11-25,WEST,PROD-113,4,115.14,CUST-2044
TXN-006008,2023-11-25,WEST,PROD-108,2,153.17,CUST-1880
TXN-006010,2023-11-25,WEST,PROD-109,2,357.05,CUST-2718
TXN-006179,2023-11-25,WEST,PROD-109,4,710.5,CUST-1651
TXN-006182,2023-11-25,WEST,PROD-119,5,1885.83,CUST-2532
TXN-006203,2023-11-25,WEST,PROD-115,4,562.04,CUST-2316
TXN-006217,2023-11-25,WEST,PROD-103,2,945.27,CUST-1558
TXN-006243,2023-11-25,WEST,PROD-120,2,328.16,CUST-1976
TXN-006298,2023-11-25,WEST,PROD-104,2,1655.03,CUST-2688
TXN-006316,2023-11-25,WEST,PROD-116,2,106.09,CUST-2795
TXN-007613,2023-11-25,CENTRAL,PROD-107,1,289.78,CUST-1333
TXN-007636,2023-11-25,CENTRAL,PROD-111,4,196.43,CUST-1293
TXN-007664,2023-11-25,CENTRAL,PROD-115,3,494.38,CUST-1224
TXN-007769,2023-11-25,CENTRAL,PROD-108,5,327.25,CUST-1168
TXN-007901,2023-11-25,CENTRAL,PROD-115,1,164.93,CUST-2897
TXN-007933,2023-11-25,CENTRAL,PROD-120,4,622.99,CUST-2828
TXN-007936,2023-11-25,CENTRAL,PROD-104,2,1629.31,CUST-1339
TXN-007947,2023-11-25,CENTRAL,PROD-114,4,59.83,CUST-1616
TXN-007953,2023-11-25,CENTRAL,PROD-108,3,228.98,CUST-1540
TXN-007959,2023-11-25,CENTRAL,PROD-107,1,293.65,CUST-2711
TXN-007962,2023-11-25,CENTRAL,PROD-115,1,163.61,CUST-2556
TXN-000491,2023-11-26,NORTH,PROD-109,3,499.13,CUST-2386
TXN-000531,2023-11-26,NORTH,PROD-110,1,48.95,CUST-2673
TXN-000562,2023-11-26,NORTH,PROD-119,5,1650.91,CUST-1428
TXN-000592,2023-11-26,NORTH,PROD-111,5,273.81,CUST-2995
TXN-000631,2023-11-26,NORTH,PROD-114,4,55.63,CUST-1621
TXN-000639,2023-11-26,NORTH,PROD-114,1,13.52,CUST-1530
TXN-000654,2023-11-26,NORTH,PROD-103,5,2300.83,CUST-2786
TXN-000723,2023-11-26,NORTH,PROD-113,5,143.55,CUST-2460
TXN-000727,2023-11-26,NORTH,PROD-105,5,3137.34,CUST-2202
TXN-000785,2023-11-26,NORTH,PROD-112,4,403.52,CUST-1993
TXN-000810,2023-11-26,NORTH,PROD-120,2,308.36,CUST-1214
TXN-000818,2023-11-26,NORTH,PROD-119,2,652.75,CUST-1151
TXN-000819,2023-11-26,NORTH,PROD-102,3,325.42,CUST-1535
TXN-000877,2023-11-26,NORTH,PROD-110,3,147.68,CUST-1772
TXN-000885,2023-11-26,NORTH,PROD-120,4,619.22,CUST-2395
TXN-000904,2023-11-26,NORTH,PROD-103,2,1022.88,CUST-2298
TXN-000914,2023-11-26,NORTH,PROD-113,1,28.36,CUST-2490
TXN-000955,2023-11-26,NORTH,PROD-119,4,1284.61,CUST-2021
TXN-000965,2023-11-26,NORTH,PROD-110,5,251.05,CUST-2438
TXN-000969,2023-11-26,NORTH,PROD-107,3,829.37,CUST-1849
TXN-000986,2023-11-26,NORTH,PROD-101,5,13819.37,CUST-1781
TXN-002344,2023-11-26,SOUTH,PROD-101,2,5586.63,CUST-2025
TXN-002351,2023-11-26,SOUTH,PROD-104,5,4599.94,CUST-1387
TXN-002509,2023-11-26,SOUTH,PROD-120,2,274.65,CUST-2368
TXN-002513,2023-11-26,SOUTH,PROD-114,3,45.16,CUST-1008
TXN-002536,2023-11-26,SOUTH,PROD-112,5,531.95,CUST-2229
TXN-002542,2023-11-26,SOUTH,PROD-105,5,3001.9,CUST-2182
TXN-002543,2023-11-26,SOUTH,PROD-113,3,96.04,CUST-1326
TXN-002718,2023-11-26,SOUTH,PROD-108,1,75.59,CUST-1357
TXN-002726,2023-11-26,SOUTH,PROD-107,1,304.92,CUST-2289
TXN-002734,2023-11-26,SOUTH,PROD-117,3,552.08,CUST-2022
TXN-002744,2023-11-26,SOUTH,PROD-119,5,1821.03,CUST-2568
TXN-002745,2023-11-26,SOUTH,PROD-102,3,394.6,CUST-2946
TXN-002758,2023-11-26,SOUTH,PROD-118,5,90.87,CUST-2643
TXN-002788,2023-11-26,SOUTH,PROD-120,1,138.72,CUST-2165
TXN-002794,2023-11-26,SOUTH,PROD-109,3,579.83,CUST-1261
TXN-002814,2023-11-26,SOUTH,PROD-102,5,596.63,CUST-2075
TXN-004342,2023-11-26,EAST,PROD-110,5,230.14,CUST-2566
TXN-004343,2023-11-26,EAST,PROD-110,2,91.99,CUST-1583
TXN-004366,2023-11-26,EAST,PROD-110,5,228.2,CUST-1907
TXN-004371,2023-11-26,EAST,PROD-117,1,181.54,CUST-1055
TXN-004372,2023-11-26,EAST,PROD-114,5,70.9,CUST-1921
TXN-004375,2023-11-26,EAST,PROD-112,4,368.56,CUST-2214
TXN-004381,2023-11-26,EAST,PROD-113,2,55.35,CUST-1403
TXN-004386,2023-11-26,EAST,PROD-107,5,1470.72,CUST-2685
TXN-004387,2023-11-26,EAST,PROD-115,3,480.42,CUST-2822
TXN-004488,2023-11-26,EAST,PROD-118,5,98.65,CUST-2019
TXN-004494,2023-11-26,EAST,PROD-120,1,147.74,CUST-1497
TXN-004581,2023-11-26,EAST,PROD-115,5,723.54,CUST-1817
TXN-004616,2023-11-26,EAST,PROD-109,1,164.09,CUST-1995
TXN-004621,2023-11-26,EAST,PROD-112,5,514.1,CUST-2543
TXN-004624,2023-11-26,EAST,PROD-104,1,866.69,CUST-1876
TXN-004630,2023-11-26,EAST,PROD-110,5,260.52,CUST-2432
TXN-004663,2023-11-26,EAST,PROD-119,3,1128.07,CUST-1122
TXN-004698,2023-11-26,EAST,PROD-102,5,544.73,CUST-2834
TXN-004703,2023-11-26,EAST,PROD-105,5,3527.83,CUST-1577
TXN-006023,2023-11-26,WEST,PROD-114,3,47.88,CUST-2788
TXN-006024,2023-11-26,WEST,PROD-118,4,72.85,CUST-2820
TXN-006052,2023-11-26,WEST,PROD-107,1,289.36,CUST-1697
TXN-006061,2023-11-26,WEST,PROD-111,1,46.98,CUST-2098
TXN-006066,2023-11-26,WEST,PROD-109,3,532.02,CUST-1598
TXN-006081,2023-11-26,WEST,PROD-113,1,32.67,CUST-2865
TXN-006096,2023-11-26,WEST,PROD-105,4,2840.06,CUST-2300
TXN-006162,2023-11-26,WEST,PROD-107,2,569.17,CUST-2225
TXN-006281,2023-11-26,WEST,PROD-104,2,1754.27,CUST-2602
TXN-006293,2023-11-26,WEST,PROD-115,3,470.92,CUST-2288
TXN-006317,2023-11-26,WEST,PROD-101,5,14345.9,CUST-1378
TXN-007627,2023-11-26,CENTRAL,PROD-118,5,90.09,CUST-2555
TXN-007635,2023-11-26,CENTRAL,PROD-118,2,36.13,CUST-1626
TXN-007651,2023-11-26,CENTRAL,PROD-108,2,140.56,CUST-1995
TXN-007688,2023-11-26,CENTRAL,PROD-120,3,484.73,CUST-2199
TXN-007696,2023-11-26,CENTRAL,PROD-101,4,11579.79,CUST-1897
TXN-007727,2023-11-26,CENTRAL,PROD-106,5,434.63,CUST-1128
TXN-007778,2023-11-26,CENTRAL,PROD-112,1,108.0,CUST-1385
TXN-007781,2023-11-26,CENTRAL,PROD-120,4,585.48,CUST-1236
TXN-007812,2023-11-26,CENTRAL,PROD-109,3,572.43,CUST-2273
TXN-007830,2023-11-26,CENTRAL,PROD-115,1,154.71,CUST-1687
TXN-007838,2023-11-26,CENTRAL,PROD-104,2,1845.18,CUST-1430
TXN-007873,2023-11-26,CENTRAL,PROD-109,1,189.47,CUST-2989
TXN-007923,2023-11-26,CENTRAL,PROD-101,5,14251.5,CUST-1361
TXN-007924,2023-11-26,CENTRAL,PROD-103,5,2700.54,CUST-1741
TXN-007930,2023-11-26,CENTRAL,PROD-104,2,1907.95,CUST-2518
TXN-000560,2023-11-27,NORTH,PROD-107,1,286.1,CUST-2380
TXN-000627,2023-11-27,NORTH,PROD-113,3,83.02,CUST-2155
TXN-000685,2023-11-27,NORTH,PROD-108,4,279.37,CUST-2183
TXN-000692,2023-11-27,NORTH,PROD-110,3,151.39,CUST-1268
TXN-000774,2023-11-27,NORTH,PROD-103,1,549.71,CUST-1405
TXN-000776,2023-11-27,NORTH,PROD-111,1,45.42,CUST-1945
TXN-000806,2023-11-27,NORTH,PROD-106,4,307.6,CUST-2411
TXN-000835,2023-11-27,NORTH,PROD-109,5,821.05,CUST-2541
TXN-000838,2023-11-27,NORTH,PROD-113,5,147.51,CUST-2097
TXN-000862,2023-11-27,NORTH,PROD-114,4,63.07,CUST-2777
TXN-000866,2023-11-27,NORTH,PROD-107,1,284.96,CUST-1935
TXN-000961,2023-11-27,NORTH,PROD-108,4,270.55,CUST-2572
TXN-000973,2023-11-27,NORTH,PROD-119,4,1518.78,CUST-2600
TXN-002320,2023-11-27,SOUTH,PROD-105,5,3154.59,CUST-1105
TXN-002335,2023-11-27,SOUTH,PROD-115,2,278.37,CUST-2531
TXN-002343,2023-11-27,SOUTH,PROD-113,2,55.3,CUST-1221
TXN-002414,2023-11-27,SOUTH,PROD-114,2,26.99,CUST-1460
TXN-002577,2023-11-27,SOUTH,PROD-117,3,587.77,CUST-1235
TXN-002641,2023-11-27,SOUTH,PROD-101,5,15540.09,CUST-1596
TXN-002642,2023-11-27,SOUTH,PROD-108,5,350.17,CUST-2547
TXN-002646,2023-11-27,SOUTH,PROD-112,3,312.58,CUST-2826
TXN-002695,2023-11-27,SOUTH,PROD-108,5,333.17,CUST-2255
TXN-002715,2023-11-27,SOUTH,PROD-113,1,27.26,CUST-2745
TXN-002774,2023-11-27,SOUTH,PROD-103,1,477.9,CUST-2249
TXN-002810,2023-11-27,SOUTH,PROD-119,1,360.98,CUST-1308
TXN-004419,2023-11-27,EAST,PROD-118,5,102.47,CUST-2976
TXN-004428,2023-11-27,EAST,PROD-107,4,1215.18,CUST-1614
TXN-004431,2023-11-27,EAST,PROD-119,3,1111.18,CUST-2229
TXN-004442,2023-11-27,EAST,PROD-120,4,586.01,CUST-1510
TXN-004447,2023-11-27,EAST,PROD-114,3,45.35,CUST-1257
TXN-004456,2023-11-27,EAST,PROD-107,4,1105.87,CUST-1437
TXN-004530,2023-11-27,EAST,PROD-103,4,1941.41,CUST-1026
TXN-004561,2023-11-27,EAST,PROD-104,1,843.31,CUST-1360
TXN-004602,2023-11-27,EAST,PROD-118,2,38.22,CUST-2247
TXN-004652,2023-11-27,EAST,PROD-101,5,13602.0,CUST-2919
TXN-004669,2023-11-27,EAST,PROD-116,1,57.9,CUST-2443
TXN-004685,2023-11-27,EAST,PROD-118,1,18.29,CUST-1793
TXN-005927,2023-11-27,WEST,PROD-106,1,85.47,CUST-1502
TXN-005961,2023-11-27,WEST,PROD-118,1,20.29,CUST-1289
TXN-006005,2023-11-27,WEST,PROD-120,3,475.77,CUST-2065
TXN-006013,2023-11-27,WEST,PROD-119,2,721.99,CUST-2316
TXN-006022,2023-11-27,WEST,PROD-119,1,317.5,CUST-2665
TXN-006041,2023-11-27,WEST,PROD-101,4,10816.87,CUST-1823
TXN-006063,2023-11-27,WEST,PROD-118,5,91.45,CUST-1077
TXN-006091,2023-11-27,WEST,PROD-109,4,703.63,CUST-2822
TXN-006141,2023-11-27,WEST,PROD-102,4,493.62,CUST-2335
TXN-006142,2023-11-27,WEST,PROD-101,2,6436.45,CUST-2684
TXN-006199,2023-11-27,WEST,PROD-116,5,297.16,CUST-1040
TXN-006219,2023-11-27,WEST,PROD-116,2,120.03,CUST-1561
TXN-006227,2023-11-27,WEST,PROD-114,4,65.07,CUST-1828
TXN-006241,2023-11-27,WEST,PROD-118,4,85.57,CUST-1613
TXN-006283,2023-11-27,WEST,PROD-111,2,96.35,CUST-2597
TXN-007611,2023-11-27,CENTRAL,PROD-101,5,16392.92,CUST-1836
TXN-007623,2023-11-27,CENTRAL,PROD-106,4,316.46,CUST-2113
TXN-007653,2023-11-27,CENTRAL,PROD-105,5,3162.52,CUST-2317
TXN-007673,2023-11-27,CENTRAL,PROD-107,3,931.86,CUST-2002
TXN-007674,2023-11-27,CENTRAL,PROD-107,1,329.75,CUST-2336
TXN-007765,2023-11-27,CENTRAL,PROD-119,1,318.58,CUST-1961
TXN-007774,2023-11-27,CENTRAL,PROD-106,3,223.24,CUST-2359
TXN-007813,2023-11-27,CENTRAL,PROD-106,4,316.51,CUST-2931
TXN-007814,2023-11-27,CENTRAL,PROD-114,5,81.24,CUST-2062
TXN-007825,2023-11-27,CENTRAL,PROD-117,3,634.48,CUST-1981
TXN-007853,2023-11-27,CENTRAL,PROD-106,5,403.18,CUST-2776
TXN-007862,2023-11-27,CENTRAL,PROD-109,4,787.63,CUST-2960
TXN-007865,2023-11-27,CENTRAL,PROD-112,4,379.38,CUST-2825
TXN-007871,2023-11-27,CENTRAL,PROD-105,2,1313.18,CUST-2671
TXN-000484,2023-11-28,NORTH,PROD-102,2,240.88,CUST-2149
TXN-000509,2023-11-28,NORTH,PROD-117,4,763.62,CUST-2657
TXN-000524,2023-11-28,NORTH,PROD-103,5,2473.32,CUST-2442
TXN-000545,2023-11-28,NORTH,PROD-102,2,251.53,CUST-1824
TXN-000556,2023-11-28,NORTH,PROD-105,4,2815.62,CUST-2152
TXN-000563,2023-11-28,NORTH,PROD-111,3,163.68,CUST-1032
TXN-000578,2023-11-28,NORTH,PROD-103,1,526.42,CUST-1845
TXN-000594,2023-11-28,NORTH,PROD-119,4,1335.87,CUST-2893
TXN-000635,2023-11-28,NORTH,PROD-114,5,68.01,CUST-2984
TXN-000707,2023-11-28,NORTH,PROD-105,2,1187.77,CUST-2154
TXN-000710,2023-11-28,NORTH,PROD-107,1,323.78,CUST-1287
TXN-000729,2023-11-28,NORTH,PROD-108,1,66.41,CUST-2894
TXN-000747,2023-11-28,NORTH,PROD-110,3,137.56,CUST-1936
TXN-000765,2023-11-28,NORTH,PROD-104,1,838.36,CUST-2406
TXN-000831,2023-11-28,NORTH,PROD-104,3,2853.8,CUST-1965
TXN-000848,2023-11-28,NORTH,PROD-101,5,15262.68,CUST-2601
TXN-000873,2023-11-28,NORTH,PROD-119,2,749.97,CUST-2326
TXN-000878,2023-11-28,NORTH,PROD-112,4,380.12,CUST-1956
TXN-000980,2023-11-28,NORTH,PROD-111,5,256.58,CUST-1412
TXN-002352,2023-11-28,SOUTH,PROD-119,2,662.09,CUST-1271
TXN-002355,2023-11-28,SOUTH,PROD-102,4,471.06,CUST-1628
TXN-002378,2023-11-28,SOUTH,PROD-117,1,186.61,CUST-2538
TXN-002399,2023-11-28,SOUTH,PROD-106,2,162.21,CUST-2932
TXN-002409,2023-11-28,SOUTH,PROD-103,2,927.83,CUST-2556
TXN-002437,2023-11-28,SOUTH,PROD-105,3,1934.52,CUST-2711
TXN-002438,2023-11-28,SOUTH,PROD-118,4,75.84,CUST-2696
TXN-002470,2023-11-28,SOUTH,PROD-102,3,335.58,CUST-2398
TXN-002491,2023-11-28,SOUTH,PROD-103,2,977.63,CUST-1947
TXN-002552,2023-11-28,SOUTH,PROD-104,1,892.63,CUST-2221
TXN-002570,2023-11-28,SOUTH,PROD-109,4,662.78,CUST-2625
TXN-002609,2023-11-28,SOUTH,PROD-108,2,145.44,CUST-1154
TXN-002689,2023-11-28,SOUTH,PROD-105,3,1999.98,CUST-2473
TXN-002710,2023-11-28,SOUTH,PROD-105,3,2061.1,CUST-2349
TXN-004333,2023-11-28,EAST,PROD-115,4,595.95,CUST-2353
TXN-004362,2023-11-28,EAST,PROD-106,1,75.54,CUST-2455
TXN-004363,2023-11-28,EAST,PROD-110,1,47.49,CUST-1256
TXN-004390,2023-11-28,EAST,PROD-116,1,49.84,CUST-1545
TXN-004475,2023-11-28,EAST,PROD-103,3,1452.06,CUST-1535
TXN-004495,2023-11-28,EAST,PROD-112,3,317.9,CUST-2794
TXN-004537,2023-11-28,EAST,PROD-104,5,4112.17,CUST-2788
TXN-004592,2023-11-28,EAST,PROD-103,5,2477.19,CUST-1773
TXN-004596,2023-11-28,EAST,PROD-106,4,288.9,CUST-1162
TXN-004610,2023-11-28,EAST,PROD-112,4,426.4,CUST-2455
TXN-004614,2023-11-28,EAST,PROD-116,2,110.05,CUST-2884
TXN-004626,2023-11-28,EAST,PROD-115,1,159.61,CUST-1279
TXN-004633,2023-11-28,EAST,PROD-114,3,41.66,CUST-1527
TXN-004689,2023-11-28,EAST,PROD-110,3,152.4,CUST-2973
TXN-005924,2023-11-28,WEST,PROD-114,4,63.34,CUST-1752
TXN-005938,2023-11-28,WEST,PROD-114,3,42.42,CUST-1270
TXN-005952,2023-11-28,WEST,PROD-110,1,48.87,CUST-1102
TXN-005998,2023-11-28,WEST,PROD-101,4,11258.87,CUST-1640
TXN-006006,2023-11-28,WEST,PROD-113,5,159.13,CUST-1567
TXN-006113,2023-11-28,WEST,PROD-113,1,27.65,CUST-1786
TXN-006118,2023-11-28,WEST,PROD-109,1,172.74,CUST-1093
TXN-006147,2023-11-28,WEST,PROD-111,3,162.27,CUST-1039
TXN-006175,2023-11-28,WEST,PROD-117,1,204.77,CUST-1854
TXN-006244,2023-11-28,WEST,PROD-117,3,598.87,CUST-1604
TXN-006245,2023-11-28,WEST,PROD-114,2,30.61,CUST-1490
TXN-006290,2023-11-28,WEST,PROD-111,2,96.01,CUST-2256
TXN-006315,2023-11-28,WEST,PROD-113,3,85.82,CUST-1942
TXN-007698,2023-11-28,CENTRAL,PROD-105,5,3346.87,CUST-2344
TXN-007721,2023-11-28,CENTRAL,PROD-111,2,90.48,CUST-1175
TXN-007733,2023-11-28,CENTRAL,PROD-119,4,1489.13,CUST-2684
TXN-007750,2023-11-28,CENTRAL,PROD-119,3,1078.52,CUST-1296
TXN-007794,2023-11-28,CENTRAL,PROD-103,5,2375.1,CUST-2388
TXN-007804,2023-11-28,CENTRAL,PROD-116,5,294.99,CUST-2471
TXN-007837,2023-11-28,CENTRAL,PROD-112,4,375.01,CUST-1129
TXN-007855,2023-11-28,CENTRAL,PROD-106,2,167.84,CUST-2880
TXN-007858,2023-11-28,CENTRAL,PROD-116,5,268.86,CUST-1876
TXN-007867,2023-11-28,CENTRAL,PROD-115,4,617.28,CUST-2572
TXN-007880,2023-11-28,CENTRAL,PROD-110,4,214.73,CUST-1943
TXN-007963,2023-11-28,CENTRAL,PROD-119,5,1707.64,CUST-2581
TXN-000498,2023-11-29,NORTH,PROD-117,2,411.02,CUST-1108
TXN-000534,2023-11-29,NORTH,PROD-103,4,1812.66,CUST-1838
TXN-000682,2023-11-29,NORTH,PROD-104,2,1966.58,CUST-2610
TXN-000698,2023-11-29,NORTH,PROD-109,1,185.55,CUST-1513
TXN-000715,2023-11-29,NORTH,PROD-110,2,100.33,CUST-2044
TXN-000717,2023-11-29,NORTH,PROD-108,4,273.57,CUST-1494
TXN-000756,2023-11-29,NORTH,PROD-117,4,832.09,CUST-1763
TXN-000775,2023-11-29,NORTH,PROD-115,2,275.5,CUST-2736
TXN-000788,2023-11-29,NORTH,PROD-109,1,191.1,CUST-1967
TXN-000934,2023-11-29,NORTH,PROD-102,1,128.44,CUST-2359
TXN-000939,2023-11-29,NORTH,PROD-106,1,74.11,CUST-2488
TXN-000943,2023-11-29,NORTH,PROD-105,4,2818.56,CUST-1232
TXN-000944,2023-11-29,NORTH,PROD-114,4,54.52,CUST-1536
TXN-000976,2023-11-29,NORTH,PROD-111,5,269.02,CUST-1858
TXN-002331,2023-11-29,SOUTH,PROD-105,4,2404.36,CUST-1999
TXN-002342,2023-11-29,SOUTH,PROD-113,5,156.73,CUST-2520
TXN-002390,2023-11-29,SOUTH,PROD-120,3,434.19,CUST-1118
TXN-002401,2023-11-29,SOUTH,PROD-106,4,331.95,CUST-1385
TXN-002423,2023-11-29,SOUTH,PROD-104,3,2924.73,CUST-2356
TXN-002450,2023-11-29,SOUTH,PROD-115,5,781.66,CUST-1529
TXN-002472,2023-11-29,SOUTH,PROD-107,2,632.24,CUST-1330
TXN-002504,2023-11-29,SOUTH,PROD-109,2,383.78,CUST-1190
TXN-002505,2023-11-29,SOUTH,PROD-114,3,49.14,CUST-1609
TXN-002535,2023-11-29,SOUTH,PROD-114,1,13.54,CUST-1315
TXN-002559,2023-11-29,SOUTH,PROD-106,5,410.45,CUST-2751
TXN-002575,2023-11-29,SOUTH,PROD-103,4,1866.86,CUST-1070
TXN-002605,2023-11-29,SOUTH,PROD-114,4,61.98,CUST-2069
TXN-002654,2023-11-29,SOUTH,PROD-111,4,203.53,CUST-2936
TXN-002674,2023-11-29,SOUTH,PROD-114,1,13.91,CUST-1906
TXN-002728,2023-11-29,SOUTH,PROD-101,3,9493.86,CUST-2164
TXN-002732,2023-11-29,SOUTH,PROD-118,2,42.39,CUST-1899
TXN-002750,2023-11-29,SOUTH,PROD-108,1,76.03,CUST-1054
TXN-004415,2023-11-29,EAST,PROD-118,1,18.93,CUST-2402
TXN-004417,2023-11-29,EAST,PROD-119,4,1512.19,CUST-2838
TXN-004423,2023-11-29,EAST,PROD-112,5,501.26,CUST-2899
TXN-004510,2023-11-29,EAST,PROD-112,4,434.41,CUST-2838
TXN-004515,2023-11-29,EAST,PROD-116,3,155.99,CUST-1709
TXN-004536,2023-11-29,EAST,PROD-110,1,45.35,CUST-2886
TXN-004539,2023-11-29,EAST,PROD-103,4,1938.1,CUST-1353
TXN-004562,2023-11-29,EAST,PROD-101,1,2737.81,CUST-2070
TXN-004641,2023-11-29,EAST,PROD-108,3,225.56,CUST-1311
TXN-004694,2023-11-29,EAST,PROD-113,2,57.41,CUST-1941
TXN-004699,2023-11-29,EAST,PROD-114,1,14.56,CUST-1012
TXN-004704,2023-11-29,EAST,PROD-111,4,193.32,CUST-2795
TXN-004711,2023-11-29,EAST,PROD-101,5,13878.2,CUST-2859
TXN-005916,2023-11-29,WEST,PROD-117,1,218.19,CUST-1823
TXN-005923,2023-11-29,WEST,PROD-116,3,149.08,CUST-2328
TXN-005972,2023-11-29,WEST,PROD-109,3,514.05,CUST-2577
TXN-006122,2023-11-29,WEST,PROD-118,4,79.66,CUST-1370
TXN-006229,2023-11-29,WEST,PROD-120,5,680.89,CUST-1598
TXN-006289,2023-11-29,WEST,PROD-110,1,51.21,CUST-2864
TXN-006300,2023-11-29,WEST,PROD-108,4,285.35,CUST-1029
TXN-007639,2023-11-29,CENTRAL,PROD-112,5,506.99,CUST-2867
TXN-007660,2023-11-29,CENTRAL,PROD-109,3,515.9,CUST-2741
TXN-007680,2023-11-29,CENTRAL,PROD-107,4,1219.55,CUST-2238
TXN-007723,2023-11-29,CENTRAL,PROD-118,2,43.05,CUST-2047
TXN-007752,2023-11-29,CENTRAL,PROD-106,3,222.38,CUST-2403
TXN-007841,2023-11-29,CENTRAL,PROD-113,4,109.83,CUST-2428
TXN-007842,2023-11-29,CENTRAL,PROD-110,3,153.65,CUST-2046
TXN-007854,2023-11-29,CENTRAL,PROD-115,1,158.77,CUST-2546
TXN-007888,2023-11-29,CENTRAL,PROD-106,2,165.66,CUST-1537
TXN-007897,2023-11-29,CENTRAL,PROD-118,1,18.14,CUST-2380
TXN-000503,2023-11-30,NORTH,PROD-103,5,2366.06,CUST-2513
TXN-000506,2023-11-30,NORTH,PROD-110,1,45.08,CUST-2164
TXN-000520,2023-11-30,NORTH,PROD-110,3,153.41,CUST-1449
TXN-000559,2023-11-30,NORTH,PROD-115,3,413.29,CUST-2484
TXN-000566,2023-11-30,NORTH,PROD-108,5,337.46,CUST-1580
TXN-000799,2023-11-30,NORTH,PROD-111,1,45.21,CUST-2202
TXN-000811,2023-11-30,NORTH,PROD-116,2,106.27,CUST-1160
TXN-000887,2023-11-30,NORTH,PROD-114,4,58.62,CUST-1073
